ID,tsne dim 1,tsne dim 2,Cluster
SRR11605054.5455,3.6096606,-0.3939378,11
SRR11605054.5456,-23.617357,-4.868753,1
SRR11605054.5457,-2.4083295,19.393375,-1
SRR11605054.5458,-3.9406197,-2.7709022,-1
SRR11605054.5459,2.9311259,19.331903,9
SRR11605054.5460,-0.13155726,-10.941083,11
SRR11605054.5461,9.786075,-10.103733,-1
SRR11605054.5462,9.989982,22.493444,2
SRR11605054.5463,-0.7875627,-10.75122,11
SRR11605054.5464,-1.9269248,4.094813,-1
SRR11605054.5465,-22.059916,-5.817832,1
SRR11605054.5466,-20.22223,-5.395626,1
SRR11605054.5467,1.5908682,12.277691,-1
SRR11605054.5468,12.061911,21.876417,2
SRR11605054.5469,2.606924,21.21858,9
SRR11605054.5470,2.5809844,21.471193,9
SRR11605054.5471,12.061911,21.876417,2
SRR11605054.5472,1.2571625,-22.544378,11
SRR11605054.5473,-9.501106,-14.421068,3
SRR11605054.5474,8.188546,-7.341645,-1
SRR11605054.5475,8.415857,9.031149,-1
SRR11605054.5476,3.609689,-0.39432222,11
SRR11605054.5477,-19.659895,-7.3901825,1
SRR11605054.5478,0.3685494,7.38247,10
SRR11605054.5479,2.8018637,-6.5093174,11
SRR11605054.5480,-1.1043,10.241301,-1
SRR11605054.5481,-11.753724,-7.385214,-1
SRR11605054.5482,1.8365985,-13.565389,11
SRR11605054.5483,3.2908478,-16.839993,-1
SRR11605054.5484,12.827421,20.65681,2
SRR11605054.5485,-0.04229593,-15.494996,11
SRR11605054.5486,3.6097047,-0.3940257,11
SRR11605054.5487,0.8696744,20.839388,9
SRR11605054.5488,3.4040334,26.887615,8
SRR11605054.5489,-6.502173,-19.861126,6
SRR11605054.5490,-10.655309,-8.506931,-1
SRR11605054.5491,4.8761067,25.883713,8
SRR11605054.5492,5.601198,12.407859,7
SRR11605054.5493,2.9311259,19.331903,9
SRR11605054.5494,0.24652252,-15.264731,11
SRR11605054.5495,11.414258,13.90762,-1
SRR11605054.5496,4.873111,25.8905,8
SRR11605054.5497,1.1563469,-1.2772471,11
SRR11605054.5498,-11.095339,-13.798358,3
SRR11605054.5499,3.609735,-0.39428127,11
SRR11605054.5500,9.839058,5.1447864,-1
SRR11605054.5501,-9.593913,-15.158596,3
SRR11605054.5502,-0.20083925,-16.163555,11
SRR11605054.5503,-0.7876308,-10.751163,11
SRR11605054.5504,-0.20083925,-16.163555,11
SRR11605054.5505,-22.610676,-5.0606213,1
SRR11605054.5506,-7.336119,-19.337357,6
SRR11605054.5507,14.895979,11.313883,5
SRR11605054.5508,1.4392093,-11.894292,11
SRR11605054.5509,10.1972,-2.1767392,-1
SRR11605054.5510,8.971615,12.8490305,-1
SRR11605054.5511,-2.0773582,-14.513612,11
SRR11605054.5512,-23.71776,-6.0678425,1
SRR11605054.5513,9.642103,-12.474387,-1
SRR11605054.5514,-2.932395,-5.735105,-1
SRR11605054.5515,-2.6359107,-19.952974,-1
SRR11605054.5516,0.9553408,-13.076565,11
SRR11605054.5517,-2.0773513,-14.513608,11
SRR11605054.5518,2.07695,-5.088641,11
SRR11605054.5519,14.744726,6.7531023,4
SRR11605054.5520,9.890781,-13.093388,-1
SRR11605054.5521,10.636915,18.730282,2
SRR11605054.5522,1.8441898,-6.6203866,11
SRR11605054.5523,13.801327,15.107881,5
SRR11605054.5524,10.651351,21.609297,2
SRR11605054.5525,-5.9033895,-8.754455,-1
SRR11605054.5526,2.766476,-18.335703,11
SRR11605054.5527,-10.655295,-8.506944,-1
SRR11605054.5528,-10.39298,-3.7314122,-1
SRR11605054.5529,-5.632016,-2.328416,-1
SRR11605054.5530,-22.059916,-5.817832,1
SRR11605054.5531,7.0852785,15.83436,-1
SRR11605054.5532,9.792793,5.0808725,-1
SRR11605054.5533,9.258431,-13.576864,-1
SRR11605054.5534,-1.9269274,4.094817,-1
SRR11605054.5535,-3.3218708,9.387237,10
SRR11605054.5536,-10.655309,-8.506931,-1
SRR11605054.5537,6.995981,-21.216436,-1
SRR11605054.5538,2.9311259,19.331903,9
SRR11605054.5539,14.577801,11.142696,5
SRR11605054.5540,4.5162296,-21.76873,-1
SRR11605054.5541,11.239079,0.86335254,-1
SRR11605054.5542,10.549404,18.73592,2
SRR11605054.5543,-5.5601015,9.197335,-1
SRR11605054.5544,-2.0823007,13.531256,10
SRR11605054.5545,-5.2404227,-21.358347,6
SRR11605054.5546,2.4455202,-1.9414359,11
SRR11605054.5547,1.3585516,17.53831,9
SRR11605054.5548,-19.842714,-6.8781605,1
SRR11605054.5549,-2.0804687,7.21618,-1
SRR11605054.5550,9.859822,5.1361647,-1
SRR11605054.5551,15.208458,5.836093,4
SRR11605054.5552,3.9775367,27.362265,8
SRR11605054.5553,3.9775178,27.362244,8
SRR11605054.5554,15.208458,5.836093,4
SRR11605054.5555,-22.610676,-5.0606213,1
SRR11605054.5556,9.5777235,-10.518582,-1
SRR11605054.5557,-0.7875627,-10.75122,11
SRR11605054.5558,6.729632,14.1776085,7
SRR11605054.5559,9.028766,-10.909043,-1
SRR11605054.5560,-2.2351475,7.524757,-1
SRR11605054.5561,0.13671911,-15.152373,11
SRR11605054.5562,-2.6104193,-19.484043,-1
SRR11605054.5563,-23.617357,-4.868753,1
SRR11605054.5564,3.6096578,-0.3942158,11
SRR11605054.5565,0.9882198,8.324001,10
SRR11605054.5566,10.937231,18.818666,2
SRR11605054.5567,9.859822,5.1361647,-1
SRR11605054.5568,-2.2351475,7.524757,-1
SRR11605054.5569,-23.85643,-6.4185247,1
SRR11605054.5570,0.111590944,-17.820747,11
SRR11605054.5571,-20.146893,1.5050013,1
SRR11605054.5572,0.4438813,-14.9180975,11
SRR11605054.5573,5.6324496,12.398182,7
SRR11605054.5574,2.7942524,-9.193235,11
SRR11605054.5575,-11.095358,-13.798462,3
SRR11605054.5576,-0.39363682,-16.229336,11
SRR11605054.5577,-19.597963,-1.1048868,1
SRR11605054.5578,3.6097107,-0.39432314,11
SRR11605054.5579,3.6097887,-0.39444304,11
SRR11605054.5580,5.327412,14.475887,7
SRR11605054.5581,3.2992342,13.879095,-1
SRR11605054.5582,-0.9853811,-13.043972,11
SRR11605054.5583,0.43210068,-16.09905,11
SRR11605054.5584,0.08270164,-17.913746,11
SRR11605054.5585,3.609822,-0.39451197,11
SRR11605054.5586,-15.016841,2.7835107,0
SRR11605054.5587,4.745266,11.370222,7
SRR11605054.5588,6.729632,14.1776085,7
SRR11605054.5589,4.8805475,25.847986,8
SRR11605054.5590,-2.6104193,-19.484043,-1
SRR11605054.5591,1.2835867,-8.563384,11
SRR11605054.5592,6.227484,-20.360489,11
SRR11605054.5593,0.3551271,-10.285466,11
SRR11605054.5594,2.9739735,-19.565311,11
SRR11605054.5595,-0.8861018,-15.323276,11
SRR11605054.5596,-24.959126,-4.51212,1
SRR11605054.5597,4.6942472,19.10993,9
SRR11605054.5598,-2.235199,7.5247173,-1
SRR11605054.5599,-13.633281,0.4852002,0
SRR11605054.5600,4.955602,-5.290814,11
SRR11605054.5601,0.39749414,-14.299749,11
SRR11605054.5602,2.9311259,19.331903,9
SRR11605054.5603,3.6096876,-0.3941976,11
SRR11605054.5604,3.6098027,-0.3942068,11
SRR11605054.5605,3.6098516,-0.39438292,11
SRR11605054.5606,0.04248881,-14.341718,11
SRR11605054.5607,9.859822,5.1361647,-1
SRR11605054.5608,1.6368783,-4.315607,11
SRR11605054.5609,2.4445221,-1.9409646,11
SRR11605054.5610,3.609871,-0.39457017,11
SRR11605054.5611,0.23694606,-14.6393,11
SRR11605054.5612,7.587054,11.102203,7
SRR11605054.5613,5.0456996,11.855424,7
SRR11605054.5614,15.208458,5.836093,4
SRR11605054.5615,4.008882,27.360415,8
SRR11605054.5616,2.9311259,19.331903,9
SRR11605054.5617,14.630481,6.2626014,4
SRR11605054.5618,3.4565,14.361821,-1
SRR11605054.5619,-5.2767224,3.794421,-1
SRR11605054.5620,-5.2093763,4.002272,-1
SRR11605054.5621,7.9297967,-19.749487,-1
SRR11605054.5622,13.966777,12.907671,5
SRR11605054.5623,13.829037,12.668265,5
SRR11605054.5624,-2.235199,7.5247173,-1
SRR11605054.5625,1.7049776,12.288914,-1
SRR11605054.5626,12.144576,12.935058,5
SRR11605054.5627,12.057544,12.551088,5
SRR11605054.5628,-0.20201193,-9.994496,11
SRR11605054.5629,3.609772,-0.39429775,11
SRR11605054.5630,0.723853,8.5074,10
SRR11605054.5631,1.3585516,17.53831,9
SRR11605054.5632,0.30809382,17.605967,-1
SRR11605054.5633,7.9164243,-19.745886,-1
SRR11605054.5634,2.8337197,-1.3671836,11
SRR11605054.5635,7.9164243,-19.745886,-1
SRR11605054.5636,-3.954903,-15.984149,11
SRR11605054.5637,-10.600438,-13.294763,3
SRR11605054.5638,3.2083046,-1.1604893,11
SRR11605054.5639,-1.1645356,9.40737,10
SRR11605054.5640,-11.495941,-13.108022,3
SRR11605054.5641,12.415204,7.266744,-1
SRR11605054.5642,-0.4093959,-17.499363,11
SRR11605054.5643,-20.788002,-0.1669095,1
SRR11605054.5644,14.992839,7.681149,4
SRR11605054.5645,12.861045,7.3373137,-1
SRR11605054.5646,-8.210506,-11.057888,-1
SRR11605054.5647,3.456831,14.345234,-1
SRR11605054.5648,3.4557674,14.362711,-1
SRR11605054.5649,1.2882476,20.375113,9
SRR11605054.5650,2.8337042,-1.3665951,11
SRR11605054.5651,10.195511,20.652071,2
SRR11605054.5652,3.2130177,-1.1552656,11
SRR11605054.5653,-6.4868593,-19.868856,6
SRR11605054.5654,-22.623835,-5.0560994,1
SRR11605054.5655,12.043608,12.549772,5
SRR11605054.5656,-0.08979694,-15.751992,11
SRR11605054.5657,3.3339472,-18.636698,11
SRR11605054.5658,-5.561018,9.19563,-1
SRR11605054.5659,8.4995165,-13.078663,-1
SRR11605054.5660,-15.017487,2.7763934,0
SRR11605054.5661,4.0164547,20.382526,9
SRR11605054.5662,2.8330722,-1.3669199,11
SRR11605054.5663,-2.9202204,-5.7368817,-1
SRR11605054.5664,-8.210506,-11.057888,-1
SRR11605054.5665,0.76211834,18.186699,9
SRR11605054.5666,0.19219527,-12.175306,11
SRR11605054.5667,4.0318546,27.388556,8
SRR11605054.5668,-2.235123,7.522128,-1
SRR11605054.5669,3.2114851,-1.1587156,11
SRR11605054.5670,1.9930964,-6.5835423,11
SRR11605054.5671,-2.0804126,7.1679854,-1
SRR11605054.5672,9.849698,5.1167893,-1
SRR11605054.5673,-2.927301,-5.7426934,-1
SRR11605054.5674,3.206569,-1.1644903,11
SRR11605054.5675,3.1513743,-1.2149689,11
SRR11605054.5676,-1.2272019,-16.062689,11
SRR11605054.5677,-0.2775596,-14.45106,11
SRR11605054.5678,2.8328474,-1.3676931,11
SRR11605054.5679,-0.78111255,-15.785284,11
SRR11605054.5680,9.849684,5.116922,-1
SRR11605054.5681,-20.898582,-0.29494968,1
SRR11605054.5682,-20.982279,-0.5868816,1
SRR11605054.5683,-5.4019136,-15.275405,-1
SRR11605054.5684,-1.1065392,10.236901,-1
SRR11605054.5685,-1.5412809,-15.37411,11
SRR11605054.5686,-1.5412809,-15.37411,11
SRR11605054.5687,3.2104893,-1.1554744,11
SRR11605054.5688,-1.3567371,-1.3998264,-1
SRR11605054.5689,-20.32589,-5.4630895,1
SRR11605054.5690,6.5208306,13.585087,7
SRR11605054.5691,1.8775668,-7.458691,11
SRR11605054.5692,-21.735447,-4.3108935,1
SRR11605054.5693,3.207165,-1.1595265,11
SRR11605054.5694,-2.235123,7.522128,-1
SRR11605054.5695,-14.129912,3.0585635,0
SRR11605054.5696,2.9753113,-19.56963,11
SRR11605054.5697,4.3251333,23.547739,8
SRR11605054.5698,-8.210506,-11.057888,-1
SRR11605054.5699,15.209241,5.8278365,4
SRR11605054.5700,3.211616,-1.1544478,11
SRR11605054.5701,3.2172878,-1.1496111,11
SRR11605054.5702,0.9891148,8.328683,10
SRR11605054.5703,-5.4019136,-15.275405,-1
SRR11605054.5704,-23.621466,-4.8483253,1
SRR11605054.5705,-2.6119637,-19.49049,-1
SRR11605054.5706,-4.7774143,12.60043,10
SRR11605054.5707,-20.413359,0.13587783,1
SRR11605054.5708,12.111017,13.183776,5
SRR11605054.5709,11.930844,12.182139,5
SRR11605054.5710,0.949323,-12.786198,11
SRR11605054.5711,-1.391219,-1.5631355,-1
SRR11605054.5712,-1.391219,-1.5631355,-1
SRR11605054.5713,2.9459069,19.372734,9
SRR11605054.5714,-23.375416,-2.1666806,1
SRR11605054.5715,2.83344,-1.3670505,11
SRR11605054.5716,6.8497305,-19.820919,11
SRR11605054.5717,-8.210512,-11.057878,-1
SRR11605054.5718,4.2771907,24.372725,8
SRR11605054.5719,4.0043006,27.355452,8
SRR11605054.5720,14.746795,13.525515,5
SRR11605054.5721,5.286044,-4.814799,11
SRR11605054.5722,-0.9615491,-15.408806,11
SRR11605054.5723,12.089865,3.577423,-1
SRR11605054.5724,3.2143497,-1.1538562,11
SRR11605054.5725,2.5011532,8.998873,-1
SRR11605054.5726,-22.905392,-6.2042537,1
SRR11605054.5727,-0.820828,-15.640421,11
SRR11605054.5728,-8.343435,-4.777158,-1
SRR11605054.5729,3.207743,-1.1619859,11
SRR11605054.5730,-3.9732735,-2.6920307,-1
SRR11605054.5731,1.1599607,-20.223814,11
SRR11605054.5732,-2.9202204,-5.7368817,-1
SRR11605054.5733,3.0566523,20.40732,9
SRR11605054.5734,-9.462663,-15.092741,3
SRR11605054.5735,0.70688325,-16.235407,11
SRR11605054.5736,5.6085777,12.387059,7
SRR11605054.5737,-0.425365,-17.330284,11
SRR11605054.5738,14.746795,13.525515,5
SRR11605054.5739,-10.559109,1.3305604,-1
SRR11605054.5740,-0.8438406,-10.847668,11
SRR11605054.5741,5.626025,12.389624,7
SRR11605054.5742,3.12385,-1.2428477,11
SRR11605054.5743,-4.7497168,4.140589,-1
SRR11605054.5744,4.0043006,27.355452,8
SRR11605054.5745,-21.8744,-6.0616975,1
SRR11605054.5746,-7.3622427,4.082788,-1
SRR11605054.5747,-0.84388465,-10.847616,11
SRR11605054.5748,2.8352995,-1.3667806,11
SRR11605054.5749,5.6832004,26.639473,8
SRR11605054.5750,5.6832004,26.639473,8
SRR11605054.5751,3.2140644,-1.1541523,11
SRR11605054.5752,3.1874619,-6.032888,11
SRR11605054.5753,1.2869322,20.374744,9
SRR11605054.5754,7.118187,-19.678047,-1
SRR11605054.5755,2.9459069,19.372734,9
SRR11605054.5756,4.6570225,22.873827,-1
SRR11605054.5757,15.209241,5.8278365,4
SRR11605054.5758,-11.093091,-13.800273,3
SRR11605054.5759,14.746795,13.525515,5
SRR11605054.5760,-0.068194106,-11.553048,11
SRR11605054.5761,-22.650906,-5.2074885,1
SRR11605054.5762,1.0106714,7.8897915,-1
SRR11605054.5763,-1.1558236,9.431915,10
SRR11605054.5764,-18.19631,-1.8972207,1
SRR11605054.5765,-19.632729,-1.439145,1
SRR11605054.5766,3.2049198,-1.1621208,11
SRR11605054.5767,14.746795,13.525515,5
SRR11605054.5768,0.33124557,-13.995344,11
SRR11605054.5769,-3.9136992,13.322333,10
SRR11605054.5770,1.360517,-6.80452,11
SRR11605054.5771,-1.1645356,9.40737,10
SRR11605054.5772,-2.9202204,-5.7368817,-1
SRR11605054.5773,-4.3412766,-1.9938754,-1
SRR11605054.5774,-3.9859574,-2.6407146,-1
SRR11605054.5775,3.2105885,-1.1574535,11
SRR11605054.5776,-3.9517589,-2.6838942,-1
SRR11605054.5777,0.40520537,-15.0627165,11
SRR11605054.5778,-5.555113,9.189818,-1
SRR11605054.5779,0.7620746,18.186699,9
SRR11605054.5780,0.48710102,-15.398861,11
SRR11605054.5781,0.053958524,-17.76957,11
SRR11605054.5782,7.583533,11.097408,7
SRR11605054.5783,-1.391219,-1.5631355,-1
SRR11605054.5784,-2.4031632,-15.222822,11
SRR11605054.5785,0.20215784,-12.906337,11
SRR11605054.5786,3.207996,-1.1609937,11
SRR11605054.5787,-21.148594,-2.2473934,1
SRR11605054.5788,-17.818121,-2.935316,1
SRR11605054.5789,-21.206451,-4.835898,1
SRR11605054.5790,-6.270694,-4.6669846,-1
SRR11605054.5791,-12.568411,-0.4342313,0
SRR11605054.5792,-0.7170339,-15.940405,11
SRR11605054.5793,2.8331714,-1.3665243,11
SRR11605054.5794,3.2111955,-1.158833,11
SRR11605054.5795,-5.2437305,-21.35364,6
SRR11605054.5796,4.845768,25.855478,8
SRR11605054.5797,-0.089796886,-15.751992,11
SRR11605054.5798,4.597839,-17.339462,-1
SRR11605054.5799,3.3339472,-18.636698,11
SRR11605054.5800,-18.239443,-2.8707917,1
SRR11605054.5801,-19.632729,-1.439145,1
SRR11605054.5802,17.164906,11.516345,-1
SRR11605054.5803,17.173792,11.3685055,-1
SRR11605054.5804,1.2392218,-8.696575,11
SRR11605054.5805,3.2129004,-1.1550157,11
SRR11605054.5806,13.610363,12.492172,5
SRR11605054.5807,3.2079904,-1.1600273,11
SRR11605054.5808,3.2133045,-1.154209,11
SRR11605054.5809,-4.106309,13.45897,10
SRR11605054.5810,3.216045,-1.1511338,11
SRR11605054.5811,4.799546,-5.4784694,11
SRR11605054.5812,2.833936,-1.3667963,11
SRR11605054.5813,-0.6415333,-14.251642,11
SRR11605054.5814,-2.9222488,-5.7271934,-1
SRR11605054.5815,-22.706352,-1.8567412,1
SRR11605054.5816,-19.32405,-4.096019,1
SRR11605054.5817,2.8354876,-1.3669593,11
SRR11605054.5818,2.8334243,-1.3665657,11
SRR11605054.5819,-2.9304163,-5.7406206,-1
SRR11605054.5820,-2.9202204,-5.7368817,-1
SRR11605054.5821,-0.9615491,-15.408806,11
SRR11605054.5822,3.2873538,-16.846565,-1
SRR11605054.5823,7.5835266,11.097389,7
SRR11605054.5824,5.280211,-8.012562,11
SRR11605054.5825,-5.6294928,-2.330774,-1
SRR11605054.5826,7.1181874,-19.678045,-1
SRR11605054.5827,1.3586357,17.560293,9
SRR11605054.5828,4.0318546,27.388556,8
SRR11605054.5829,-13.992622,1.7354602,0
SRR11605054.5830,-1.3858014,7.599171,10
SRR11605054.5831,12.412827,15.060121,5
SRR11605054.5832,2.833524,-1.3670169,11
SRR11605054.5833,2.831871,-1.3664496,11
SRR11605054.5834,-0.36156207,9.309009,10
SRR11605054.5835,3.2074325,-1.1614231,11
SRR11605054.5836,-3.4936776,-13.161193,-1
SRR11605054.5837,-0.8438406,-10.847668,11
SRR11605054.5838,-4.7774143,12.60043,10
SRR11605054.5839,-4.5705986,12.977388,10
SRR11605054.5840,-0.23622929,-11.057649,11
SRR11605054.5841,3.2102451,-1.1601101,11
SRR11605054.5842,-18.446787,-4.1169567,1
SRR11605054.5843,13.610363,12.492172,5
SRR11605054.5844,-8.210512,-11.057878,-1
SRR11605054.5845,0.90426373,-9.976684,11
SRR11605054.5846,3.1284175,-1.2384561,11
SRR11605054.5847,-3.8193843,8.817634,10
SRR11605054.5848,14.746795,13.525515,5
SRR11605054.5849,-1.2721157,-14.62637,11
SRR11605054.5850,2.1297863,-1.9817965,11
SRR11605054.5851,3.2125032,-1.1527044,11
SRR11605054.5852,3.2163692,-1.1504211,11
SRR11605054.5853,-4.116416,2.0988612,-1
SRR11605054.5854,-10.988814,-12.574487,3
SRR11605054.5855,-2.9202204,-5.7368817,-1
SRR11605054.5856,12.148608,13.506633,5
SRR11605054.5857,-13.992622,1.7354602,0
SRR11605054.5858,-5.6294928,-2.330774,-1
SRR11605054.5859,-5.629487,-2.3307683,-1
SRR11605054.5860,12.412827,15.060121,5
SRR11605054.5861,7.1181874,-19.678045,-1
SRR11605054.5862,-5.208243,4.0004687,-1
SRR11605054.5863,0.9856436,8.317996,10
SRR11605054.5864,2.94579,19.372658,9
SRR11605054.5865,-2.766618,6.27345,-1
SRR11605054.5866,12.0514555,21.882435,2
SRR11605054.5867,-2.451199,10.2326565,-1
SRR11605054.5868,1.2635307,-5.1480446,11
SRR11605054.5869,12.1550045,13.677141,5
SRR11605054.5870,-5.5535536,9.186699,-1
SRR11605054.5871,-0.36156207,9.309009,10
SRR11605054.5872,-0.36156207,9.309009,10
SRR11605054.5873,3.2060087,-1.1603472,11
SRR11605054.5874,6.890782,8.313713,-1
SRR11605054.5875,15.209241,5.8278365,4
SRR11605054.5876,4.2795854,-13.335607,-1
SRR11605054.5877,0.9043171,-9.9766,11
SRR11605054.5878,-19.453293,-2.3974686,1
SRR11605054.5879,-0.8432873,-10.8476925,11
SRR11605054.5880,3.208108,-1.1589068,11
SRR11605054.5881,2.8335612,-1.3664906,11
SRR11605054.5882,-10.632213,-13.449864,3
SRR11605054.5883,-8.343435,-4.777158,-1
SRR11605054.5884,4.1916385,20.781404,9
SRR11605054.5885,-0.86216867,-15.507265,11
SRR11605054.5886,-2.1473088,-12.992085,11
SRR11605054.5887,9.684136,-12.78364,-1
SRR11605054.5888,-2.9202204,-5.7368817,-1
SRR11605054.5889,-0.07590393,-11.486694,11
SRR11605054.5890,-0.8613697,-10.800005,11
SRR11605054.5891,3.0004838,19.657187,9
SRR11605054.5892,3.6672482,24.477854,8
SRR11605054.5893,-19.44274,-3.2036846,1
SRR11605054.5894,-18.447266,-4.114333,1
SRR11605054.5895,-21.548979,-0.09969036,1
SRR11605054.5896,16.498138,12.538005,5
SRR11605054.5897,2.3229673,-0.9020584,11
SRR11605054.5898,-13.751463,-7.6947417,-1
SRR11605054.5899,4.462209,-20.411657,11
SRR11605054.5900,8.0094185,-4.273254,-1
SRR11605054.5901,-14.012976,1.7363455,0
SRR11605054.5902,-2.9201152,-5.7357125,-1
SRR11605054.5903,2.3283691,-0.9020666,11
SRR11605054.5904,-3.457532,14.3164015,10
SRR11605054.5905,0.25777775,-13.798564,11
SRR11605054.5906,-21.86992,-6.0489583,1
SRR11605054.5907,-20.36643,-4.681567,1
SRR11605054.5908,0.27536595,17.022139,-1
SRR11605054.5909,3.3374448,20.971144,9
SRR11605054.5910,-11.179647,-7.57511,-1
SRR11605054.5911,2.3413742,-0.901821,11
SRR11605054.5912,1.3261522,-6.754182,11
SRR11605054.5913,-0.85300356,-15.465761,11
SRR11605054.5914,13.803063,12.683369,5
SRR11605054.5915,14.541194,13.71135,5
SRR11605054.5916,5.0375385,11.847796,7
SRR11605054.5917,2.8467064,-0.71138996,11
SRR11605054.5918,0.59072655,-13.643134,11
SRR11605054.5919,5.305859,7.122111,-1
SRR11605054.5920,2.8456051,-9.308338,11
SRR11605054.5921,-21.095678,-2.7789905,1
SRR11605054.5922,-14.626187,2.9939318,0
SRR11605054.5923,-3.9656103,-2.6972563,-1
SRR11605054.5924,2.3219008,-0.9037985,11
SRR11605054.5925,0.41898447,-15.033327,11
SRR11605054.5926,11.354311,21.51075,2
SRR11605054.5927,4.032703,27.342033,8
SRR11605054.5928,2.8514788,-0.7100175,11
SRR11605054.5929,2.851852,-0.70996034,11
SRR11605054.5930,-22.429764,-1.3521962,1
SRR11605054.5931,9.843985,5.1205826,-1
SRR11605054.5932,-21.91145,-0.5591063,1
SRR11605054.5933,15.216934,5.8697634,4
SRR11605054.5934,1.4621614,20.33936,9
SRR11605054.5935,-11.109721,-13.794696,3
SRR11605054.5936,0.16872387,-2.6819756,-1
SRR11605054.5937,1.3189454,-11.704158,11
SRR11605054.5938,5.6273465,12.392141,7
SRR11605054.5939,-8.303144,-14.09583,3
SRR11605054.5940,-8.303085,-14.095889,3
SRR11605054.5941,14.742949,11.67719,5
SRR11605054.5942,11.393913,20.397997,2
SRR11605054.5943,2.335446,-0.9029151,11
SRR11605054.5944,-23.729557,-6.030087,1
SRR11605054.5945,4.1304216,20.688644,9
SRR11605054.5946,2.8571591,-0.7076594,11
SRR11605054.5947,-15.5060005,-7.1129265,-1
SRR11605054.5948,9.046769,22.033888,2
SRR11605054.5949,-23.868952,-2.924907,1
SRR11605054.5950,-10.91564,-12.67675,3
SRR11605054.5951,-0.98749095,-3.560738,-1
SRR11605054.5952,2.8559997,-0.70817894,11
SRR11605054.5953,-5.409641,3.517929,-1
SRR11605054.5954,-21.82814,-1.7764763,1
SRR11605054.5955,-0.9939021,-15.382729,11
SRR11605054.5956,-0.057770453,-14.378135,11
SRR11605054.5957,2.8572075,-0.70801723,11
SRR11605054.5958,-1.4739215,-11.911398,11
SRR11605054.5959,9.567903,-10.522828,-1
SRR11605054.5960,3.0005639,19.657911,9
SRR11605054.5961,0.18300155,-12.115736,11
SRR11605054.5962,-3.8699086,14.297887,10
SRR11605054.5963,-4.781974,12.608599,10
SRR11605054.5964,2.8470728,-0.71122414,11
SRR11605054.5965,2.3526955,-0.90067494,11
SRR11605054.5966,6.723444,14.169546,7
SRR11605054.5967,15.246365,7.981178,4
SRR11605054.5968,2.3223379,-0.9033045,11
SRR11605054.5969,2.322202,-0.9030433,11
SRR11605054.5970,-0.27119106,-16.18965,11
SRR11605054.5971,-0.27119106,-16.18965,11
SRR11605054.5972,2.3233778,-0.9027696,11
SRR11605054.5973,-10.677459,-8.520116,-1
SRR11605054.5974,-22.161694,0.4444198,1
SRR11605054.5975,-24.133896,-3.830831,1
SRR11605054.5976,3.0004838,19.657187,9
SRR11605054.5977,3.0004838,19.657187,9
SRR11605054.5978,8.475179,-3.7104766,-1
SRR11605054.5979,-2.8562815,-20.077358,-1
SRR11605054.5980,2.322628,-0.9026834,11
SRR11605054.5981,2.3226964,-0.90308183,11
SRR11605054.5982,-5.2086215,4.00713,-1
SRR11605054.5983,-1.0788136,-14.396358,11
SRR11605054.5984,-1.0788136,-14.396358,11
SRR11605054.5985,-4.2665653,-20.815243,6
SRR11605054.5986,2.3218014,-0.9031317,11
SRR11605054.5987,7.039506,13.685367,7
SRR11605054.5988,6.456249,13.390041,7
SRR11605054.5989,7.5878806,11.084786,7
SRR11605054.5990,-4.1992073,2.2461367,-1
SRR11605054.5991,-10.380039,-13.017314,3
SRR11605054.5992,-10.327905,-12.916956,3
SRR11605054.5993,2.8517134,-0.7098914,11
SRR11605054.5994,-4.8947735,-21.343454,6
SRR11605054.5995,1.4621614,20.33936,9
SRR11605054.5996,-0.8613504,-10.799874,11
SRR11605054.5997,1.0635396,-1.7180891,11
SRR11605054.5998,0.14167896,9.971761,10
SRR11605054.5999,0.14169854,9.971782,10
SRR11605054.6000,1.6994438,-1.7346287,11
SRR11605054.6001,-20.525776,-3.3438873,1
SRR11605054.6002,-21.126451,-2.220266,1
SRR11605054.6003,-2.9199963,-5.7369967,-1
SRR11605054.6004,7.5878806,11.084786,7
SRR11605054.6005,0.98389655,8.320065,10
SRR11605054.6006,4.842843,25.791307,8
SRR11605054.6007,-14.780413,2.4917555,0
SRR11605054.6008,-22.531948,-3.8925188,1
SRR11605054.6009,3.3286736,-21.53958,11
SRR11605054.6010,1.3262622,-6.7542286,11
SRR11605054.6011,2.140577,20.999178,9
SRR11605054.6012,2.3369157,-0.9020708,11
SRR11605054.6013,-21.841772,-4.6954174,1
SRR11605054.6014,0.3670469,7.387117,10
SRR11605054.6015,-1.7474486,1.3071157,-1
SRR11605054.6016,1.9859169,5.8006153,-1
SRR11605054.6017,4.842843,25.791307,8
SRR11605054.6018,9.824004,5.129061,-1
SRR11605054.6019,0.24437962,-14.798473,11
SRR11605054.6020,-4.1938734,2.262718,-1
SRR11605054.6021,-1.5278037,-15.749328,11
SRR11605054.6022,0.18534416,-14.144937,11
SRR11605054.6023,-8.349386,-13.995619,3
SRR11605054.6024,0.18559732,-15.489962,11
SRR11605054.6025,-5.389086,-15.271797,-1
SRR11605054.6026,0.44350994,-3.9197855,11
SRR11605054.6027,2.3218663,-0.9030883,11
SRR11605054.6028,2.3229969,-0.9034381,11
SRR11605054.6029,2.3309572,-0.9025496,11
SRR11605054.6030,2.3221357,-0.9027004,11
SRR11605054.6031,5.221217,13.694575,7
SRR11605054.6032,-8.226186,-20.183393,6
