ID,tsne dim 1,tsne dim 2,Clusters
SRR11605054.4938,8.011736,1.0355982,23
SRR11605054.4939,-3.8691146,-8.330547,4
SRR11605054.4940,-0.999974,0.9226047,22
SRR11605054.4941,9.276309,-2.3867316,19
SRR11605054.4942,-8.001433,9.270222,18
SRR11605054.4943,5.65808,0.06563352,23
SRR11605054.4944,2.142352,-12.696511,8
SRR11605054.4945,-3.6969826,4.051915,-1
SRR11605054.4946,-2.8308055,-8.271852,4
SRR11605054.4947,11.362376,-1.4976052,16
SRR11605054.4948,6.5121393,-0.001503806,23
SRR11605054.4949,1.4737633,-13.541131,8
SRR11605054.4950,4.5201545,-2.8770459,6
SRR11605054.4951,4.15879,8.792927,0
SRR11605054.4952,2.9062786,-12.357292,8
SRR11605054.4953,-7.579004,0.64707315,20
SRR11605054.4954,4.520135,-2.8770733,6
SRR11605054.4955,-9.687653,-2.610197,5
SRR11605054.4956,-4.923437,6.2588716,17
SRR11605054.4957,-10.59045,-2.0603442,5
SRR11605054.4958,-1.5766019,8.587718,3
SRR11605054.4959,-2.0269406,-6.171312,-1
SRR11605054.4960,7.0869417,6.511894,9
SRR11605054.4961,-3.8691146,-8.330547,4
SRR11605054.4962,11.645545,0.81253904,-1
SRR11605054.4963,6.2159147,-1.8481468,-1
SRR11605054.4964,-0.99994963,0.92263514,22
SRR11605054.4965,4.520135,-2.8770733,6
SRR11605054.4966,-2.5291026,-6.347602,-1
SRR11605054.4967,2.4431524,-11.669191,8
SRR11605054.4968,5.2904177,1.6399668,23
SRR11605054.4969,-0.82396054,-10.863186,8
SRR11605054.4970,-10.625193,-3.3386304,5
SRR11605054.4971,-4.9436536,6.2400756,17
SRR11605054.4972,10.152353,3.8473346,15
SRR11605054.4973,7.2391887,7.0799217,-1
SRR11605054.4974,-10.190445,-1.5292764,5
SRR11605054.4975,-1.0003531,0.92164505,22
SRR11605054.4976,-10.729401,6.8706894,1
SRR11605054.4977,-0.43880263,-12.7401495,8
SRR11605054.4978,7.2681317,2.4934714,-1
SRR11605054.4979,0.3620185,4.0109916,-1
SRR11605054.4980,-9.136651,8.801395,18
SRR11605054.4981,-1.0002955,0.92164934,22
SRR11605054.4982,-0.999916,0.9227025,22
SRR11605054.4983,2.2625134,1.3657783,22
SRR11605054.4984,13.731575,1.7872353,13
SRR11605054.4985,3.577407,8.574545,0
SRR11605054.4986,2.1454709,-9.090188,-1
SRR11605054.4987,-8.955599,1.8901454,-1
SRR11605054.4988,6.9475255,1.5776899,23
SRR11605054.4989,11.362401,-1.4975358,16
SRR11605054.4990,6.5641413,5.203902,9
SRR11605054.4991,-5.5543957,-3.3338008,-1
SRR11605054.4992,0.7401346,-13.541306,-1
SRR11605054.4993,-3.8094902,-3.3713179,12
SRR11605054.4994,8.011736,1.0355982,23
SRR11605054.4995,-3.8691194,-8.330528,4
SRR11605054.4996,-4.9436536,6.2400756,17
SRR11605054.4997,-9.978243,-1.87697,5
SRR11605054.4998,-11.536199,4.0448766,1
SRR11605054.4999,-8.863612,9.695357,18
SRR11605054.5000,-0.99998176,0.92115456,22
SRR11605054.5001,8.751029,7.397462,9
SRR11605054.5002,-12.156002,-0.45963517,2
SRR11605054.5003,-6.572667,8.624352,-1
SRR11605054.5004,-0.9998308,0.9227328,22
SRR11605054.5005,-1.5766019,8.587718,3
SRR11605054.5006,-1.5766019,8.587718,3
SRR11605054.5007,-9.650674,-2.2578957,5
SRR11605054.5008,-11.2579565,-2.281595,5
SRR11605054.5009,9.276309,-2.3867316,19
SRR11605054.5010,-13.022495,0.82299864,2
SRR11605054.5011,8.131093,1.1186236,23
SRR11605054.5012,9.276309,-2.3867316,19
SRR11605054.5013,-1.0002166,0.9216571,22
SRR11605054.5014,-8.29869,8.35866,18
SRR11605054.5015,-9.505024,9.579379,-1
SRR11605054.5016,9.436577,0.76489097,23
SRR11605054.5017,-8.323792,1.0253205,20
SRR11605054.5018,-7.7279806,4.3492255,-1
SRR11605054.5019,2.2222126,0.45933458,22
SRR11605054.5020,2.5316515,-10.958769,8
SRR11605054.5021,-0.9999074,0.92277175,22
SRR11605054.5022,-2.1515532,3.8357391,14
SRR11605054.5023,-0.47605997,-10.738495,8
SRR11605054.5024,2.6652467,0.6785177,22
SRR11605054.5025,-5.093153,5.9285903,17
SRR11605054.5026,-6.128447,6.6774893,-1
SRR11605054.5027,8.414384,-6.3519516,11
SRR11605054.5028,8.751029,7.397462,9
SRR11605054.5029,2.0693238,0.8367532,22
SRR11605054.5030,2.9253833,4.914236,10
SRR11605054.5031,3.1080284,-12.350568,8
SRR11605054.5032,-4.9211206,6.2643867,17
SRR11605054.5033,11.473344,0.71889144,-1
SRR11605054.5034,-3.8691194,-8.330528,4
SRR11605054.5035,-6.931667,9.274502,-1
SRR11605054.5036,-8.29869,8.35866,18
SRR11605054.5037,9.994305,3.4393148,15
SRR11605054.5038,4.463016,-2.8938072,6
SRR11605054.5039,-6.1296506,8.25833,-1
SRR11605054.5040,5.018108,-4.8871746,-1
SRR11605054.5041,1.2140088,-11.131957,8
SRR11605054.5042,2.142352,-12.696511,8
SRR11605054.5043,2.5316327,-10.958746,8
SRR11605054.5044,2.142352,-12.696511,8
SRR11605054.5045,5.599724,-0.23741801,23
SRR11605054.5046,-10.815157,6.7679687,1
SRR11605054.5047,-4.9176817,6.2675424,17
SRR11605054.5048,-5.820871,2.358546,-1
SRR11605054.5049,-0.99990296,0.9225287,22
SRR11605054.5050,-10.625193,-3.3386304,5
SRR11605054.5051,-5.7581925,-7.123045,-1
SRR11605054.5052,-1.9732873,7.828352,3
SRR11605054.5053,2.8915894,4.9381914,10
SRR11605054.5054,3.7399693,0.98266333,23
SRR11605054.5055,-13.454341,0.9839506,2
SRR11605054.5056,-10.625193,-3.3386304,5
SRR11605054.5057,8.982806,1.1396719,23
SRR11605054.5058,2.3458245,-12.364835,8
SRR11605054.5059,-5.5543957,-3.3338008,-1
SRR11605054.5060,9.512072,-5.103393,11
SRR11605054.5061,-0.9999484,0.9225965,22
SRR11605054.5062,9.813776,0.98097897,-1
SRR11605054.5063,13.534331,1.6338362,13
SRR11605054.5064,-3.8691146,-8.330547,4
SRR11605054.5065,-1.0003084,0.9215693,22
SRR11605054.5066,-3.8094902,-3.3713179,12
SRR11605054.5067,-1.5765854,8.587744,3
SRR11605054.5068,-0.6483475,3.9262404,-1
SRR11605054.5069,2.2508388,-3.5621448,-1
SRR11605054.5070,-8.15964,0.7697318,20
SRR11605054.5071,-12.914945,0.89144623,2
SRR11605054.5072,4.61766,1.0231663,23
SRR11605054.5073,-5.2939734,5.403643,17
SRR11605054.5074,10.666804,3.33833,15
SRR11605054.5075,9.813776,0.98097897,-1
SRR11605054.5076,-8.001433,9.270222,18
SRR11605054.5077,2.142352,-12.696511,8
SRR11605054.5078,0.8760354,-11.160238,8
SRR11605054.5079,8.641025,0.4966064,23
SRR11605054.5080,-1.0003285,0.9215703,22
SRR11605054.5081,3.3783069,-10.322401,8
SRR11605054.5082,-0.9999307,0.9225932,22
SRR11605054.5083,13.731575,1.7872353,13
SRR11605054.5084,8.702948,-6.572864,11
SRR11605054.5085,-10.625193,-3.3386304,5
SRR11605054.5086,-12.142124,4.65643,1
SRR11605054.5087,-3.8691146,-8.330547,4
SRR11605054.5088,-1.0003378,0.9215576,22
SRR11605054.5089,-2.1515532,3.8357391,14
SRR11605054.5090,-0.99987996,0.9227618,22
SRR11605054.5091,8.621951,-6.5016794,11
SRR11605054.5092,-10.625193,-3.3386304,5
SRR11605054.5093,5.6850376,0.99077594,23
SRR11605054.5094,-0.9998308,0.9227328,22
SRR11605054.5095,6.6186485,-4.1523504,-1
SRR11605054.5096,9.813769,0.98097575,-1
SRR11605054.5097,-7.822436,-0.8199311,5
SRR11605054.5098,9.2763195,-2.386731,19
SRR11605054.5099,9.994305,3.4393148,15
SRR11605054.5100,2.8657124,-7.451485,7
SRR11605054.5101,-0.9998201,0.92270696,22
SRR11605054.5102,1.8275782,1.4516928,22
SRR11605054.5103,-1.9981947,-7.416552,4
SRR11605054.5104,5.3336005,1.1806341,23
SRR11605054.5105,-11.193873,6.8884897,1
SRR11605054.5106,-2.4858491,-8.012998,4
SRR11605054.5107,11.89024,0.514136,-1
SRR11605054.5108,4.866166,8.597839,0
SRR11605054.5109,-1.0002826,0.92161936,22
SRR11605054.5110,-1.7021291,-10.851932,8
SRR11605054.5111,0.39975908,2.092191,22
SRR11605054.5112,10.152353,3.8473346,15
SRR11605054.5113,-1.0002573,0.9215474,22
SRR11605054.5114,9.298001,4.2802415,15
SRR11605054.5115,-1.7778298,-10.389837,-1
SRR11605054.5116,-1.0002718,0.9215817,22
SRR11605054.5117,-1.000274,0.92158395,22
SRR11605054.5118,8.556395,7.339678,9
SRR11605054.5119,-1.4446052,-10.60043,8
SRR11605054.5120,-13.532689,1.9731294,2
SRR11605054.5121,9.218954,-5.389524,11
SRR11605054.5122,-5.9621797,6.842158,-1
SRR11605054.5123,-9.677166,-2.5259762,5
SRR11605054.5124,-0.26334268,0.8728418,22
SRR11605054.5125,-8.206375,8.338972,18
SRR11605054.5126,5.256738,4.813742,9
SRR11605054.5127,-0.26336882,0.87291116,22
SRR11605054.5128,3.1811552,-11.508668,8
SRR11605054.5129,-9.262552,-3.9356368,5
SRR11605054.5130,-0.26348326,0.8730041,22
SRR11605054.5131,-8.206416,8.338991,18
SRR11605054.5132,-11.345496,-1.7288158,5
SRR11605054.5133,4.624126,8.752999,0
SRR11605054.5134,-1.8432783,-3.7484477,-1
SRR11605054.5135,-13.644967,1.044142,2
SRR11605054.5136,-8.206391,8.33898,18
SRR11605054.5137,-0.26335165,0.8728449,22
SRR11605054.5138,-2.3694944,-12.315043,-1
SRR11605054.5139,-7.2286263,1.1695212,20
SRR11605054.5140,2.1345448,-12.68709,8
SRR11605054.5141,-3.8499944,-8.3295,4
SRR11605054.5142,-0.26343423,0.8729641,22
SRR11605054.5143,5.9227633,0.07925272,23
SRR11605054.5144,2.4429107,-11.678182,8
SRR11605054.5145,10.6322,3.854536,15
SRR11605054.5146,-0.2633917,0.8729115,22
SRR11605054.5147,4.92617,1.089266,23
SRR11605054.5148,2.3691988,-13.400494,8
SRR11605054.5149,2.1345448,-12.68709,8
SRR11605054.5150,-0.2633532,0.8728668,22
SRR11605054.5151,-11.470903,5.2625327,1
SRR11605054.5152,6.1147327,1.7521737,23
SRR11605054.5153,-8.92355,7.908202,18
SRR11605054.5154,-13.644967,1.044142,2
SRR11605054.5155,-2.3733306,-12.345126,-1
SRR11605054.5156,10.6322,3.854536,15
SRR11605054.5157,2.7571468,1.0640625,22
SRR11605054.5158,-0.26342002,0.8728264,22
SRR11605054.5159,2.1345448,-12.68709,8
SRR11605054.5160,-0.26350814,0.8729628,22
SRR11605054.5161,-0.26352552,0.873043,22
SRR11605054.5162,6.8706393,1.9067603,23
SRR11605054.5163,-0.2634537,0.8729996,22
SRR11605054.5164,-0.26337603,0.87290305,22
SRR11605054.5165,12.140383,-1.7614802,16
SRR11605054.5166,8.605079,7.1651435,9
SRR11605054.5167,9.276562,-5.15549,11
SRR11605054.5168,2.9273002,4.90898,10
SRR11605054.5169,-11.409547,1.8242879,2
SRR11605054.5170,-3.7564259,-8.530199,4
SRR11605054.5171,-8.409303,1.0818845,20
SRR11605054.5172,7.664969,-1.4612085,-1
SRR11605054.5173,-10.804682,6.783762,1
SRR11605054.5174,-0.26348245,0.8729254,22
SRR11605054.5175,-12.7227,0.08833062,2
SRR11605054.5176,-3.7997742,-3.3754642,12
SRR11605054.5177,-8.729744,8.6698265,18
SRR11605054.5178,-8.206459,8.338932,18
SRR11605054.5179,-0.5910229,3.945343,-1
SRR11605054.5180,3.70689,-11.443696,8
SRR11605054.5181,9.004884,-5.9480586,11
SRR11605054.5182,-2.0455368,-1.1254605,-1
SRR11605054.5183,5.768008,3.9799144,9
SRR11605054.5184,8.626935,-6.4900107,11
SRR11605054.5185,-11.464536,1.5250556,2
SRR11605054.5186,4.4807296,-2.8895211,6
SRR11605054.5187,2.9294224,-12.36709,8
SRR11605054.5188,-10.570915,-3.402414,5
SRR11605054.5189,-5.8106627,2.3591137,-1
SRR11605054.5190,-0.26347905,0.8729166,22
SRR11605054.5191,9.8331995,0.9676556,-1
SRR11605054.5192,3.1200488,0.39176852,22
SRR11605054.5193,4.480716,-2.8894992,6
SRR11605054.5194,-10.570745,-4.8700123,5
SRR11605054.5195,2.8685157,-7.403797,7
SRR11605054.5196,2.5389638,-10.959463,8
SRR11605054.5197,2.7444537,1.2979574,22
SRR11605054.5198,6.9885855,0.7994288,23
SRR11605054.5199,4.4966297,1.5305641,23
SRR11605054.5200,12.140383,-1.7614802,16
SRR11605054.5201,0.5286985,-3.6538546,-1
SRR11605054.5202,5.383498,8.276671,0
SRR11605054.5203,10.158232,3.8504193,15
SRR11605054.5204,-8.635762,7.367168,18
SRR11605054.5205,-1.564527,8.586597,3
SRR11605054.5206,-7.666986,0.43851623,20
SRR11605054.5207,-1.564527,8.586597,3
SRR11605054.5208,12.140383,-1.7614802,16
SRR11605054.5209,12.750313,1.6700268,13
SRR11605054.5210,13.278263,0.004716515,-1
SRR11605054.5211,-0.26341376,0.87287956,22
SRR11605054.5212,1.0194511,1.9202104,22
SRR11605054.5213,-4.1821094,-7.3711767,4
SRR11605054.5214,-0.26338258,0.87283736,22
SRR11605054.5215,0.5286948,-3.6538606,-1
SRR11605054.5216,12.140383,-1.7614802,16
SRR11605054.5217,6.239498,1.198202,23
SRR11605054.5218,4.1292953,-0.5115962,-1
SRR11605054.5219,-8.146701,0.76114994,20
SRR11605054.5220,2.927301,4.9089794,10
SRR11605054.5221,2.2845585,-12.754368,8
SRR11605054.5222,6.239459,1.1981893,23
SRR11605054.5223,-10.57118,-3.4023178,5
SRR11605054.5224,-0.2633912,0.8728934,22
SRR11605054.5225,-0.26338586,0.87286794,22
SRR11605054.5226,-0.26335832,0.87283295,22
SRR11605054.5227,-10.570915,-3.402414,5
SRR11605054.5228,9.281593,-2.3822968,19
SRR11605054.5229,-0.26335648,0.8728575,22
SRR11605054.5230,-5.102169,5.9341784,17
SRR11605054.5231,-0.26347652,0.8729239,22
SRR11605054.5232,9.898734,4.786664,-1
SRR11605054.5233,12.094558,2.3991585,-1
SRR11605054.5234,0.36777237,4.007807,-1
SRR11605054.5235,-3.8499944,-8.3295,4
SRR11605054.5236,-0.26334843,0.87285197,22
SRR11605054.5237,-0.26345643,0.8729751,22
SRR11605054.5238,-1.564527,8.586597,3
SRR11605054.5239,-13.239813,0.9577822,2
SRR11605054.5240,2.5389638,-10.959463,8
SRR11605054.5241,9.061029,1.4811655,-1
SRR11605054.5242,-6.1133175,-0.52056605,-1
SRR11605054.5243,-0.2634057,0.87285745,22
SRR11605054.5244,-0.26341084,0.87293005,22
SRR11605054.5245,-2.045506,-2.242908,-1
SRR11605054.5246,2.5389242,-10.959442,8
SRR11605054.5247,-4.1392775,2.235701,-1
SRR11605054.5248,-9.0488825,-3.195891,5
SRR11605054.5249,-10.397001,2.4483938,2
SRR11605054.5250,8.493725,7.4482102,9
SRR11605054.5251,4.097828,3.7829862,-1
SRR11605054.5252,8.754081,7.3895793,9
SRR11605054.5253,-4.781175,-6.1178765,-1
SRR11605054.5254,5.0047426,2.9358554,-1
SRR11605054.5255,-12.143308,1.9445919,2
SRR11605054.5256,-13.252656,0.06561679,2
SRR11605054.5257,1.6067406,3.8873851,-1
SRR11605054.5258,-2.141824,3.8380048,14
SRR11605054.5259,-2.1418548,3.8379788,14
SRR11605054.5260,-12.726313,4.8413424,1
SRR11605054.5261,-11.91547,6.1657543,1
SRR11605054.5262,-0.5074689,0.91918284,22
SRR11605054.5263,-2.8785133,-8.140132,4
SRR11605054.5264,7.330104,0.20991205,23
SRR11605054.5265,-9.519319,3.1887276,-1
SRR11605054.5266,-7.5986514,5.781311,-1
SRR11605054.5267,8.626935,-6.4900107,11
SRR11605054.5268,0.13719416,-12.814482,8
SRR11605054.5269,1.9350584,-1.2657708,-1
SRR11605054.5270,-5.9440203,1.305757,21
SRR11605054.5271,5.308361,1.611791,23
SRR11605054.5272,-8.206416,8.338991,18
SRR11605054.5273,-0.26336825,0.87289596,22
SRR11605054.5274,4.2168145,8.638847,0
SRR11605054.5275,-0.64037067,3.9278874,-1
SRR11605054.5276,-7.660972,4.714771,17
SRR11605054.5277,5.873497,2.3096592,-1
SRR11605054.5278,-10.570915,-3.402414,5
SRR11605054.5279,4.6858144,-5.464116,-1
SRR11605054.5280,-5.8106627,2.3591137,-1
SRR11605054.5281,-7.569131,5.765298,-1
SRR11605054.5282,-7.569131,5.765298,-1
SRR11605054.5283,2.4515367,0.9297895,22
SRR11605054.5284,9.281593,-2.3822968,19
SRR11605054.5285,0.23022093,8.340293,-1
SRR11605054.5286,-0.97560626,-2.5940762,-1
SRR11605054.5287,-3.8499944,-8.3295,4
SRR11605054.5288,-4.934599,6.246654,17
SRR11605054.5289,-13.527006,-0.41795176,2
SRR11605054.5290,6.622754,-4.150465,-1
SRR11605054.5291,8.568557,7.720061,9
SRR11605054.5292,-8.206375,8.338972,18
SRR11605054.5293,-0.2633911,0.8728756,22
SRR11605054.5294,9.1505785,0.98894924,23
SRR11605054.5295,2.1345448,-12.68709,8
SRR11605054.5296,6.8192525,2.000153,23
SRR11605054.5297,4.5232515,-5.49447,7
SRR11605054.5298,-1.7654923,8.148262,3
SRR11605054.5299,-1.5644783,8.586586,3
SRR11605054.5300,-5.970422,6.8379073,-1
SRR11605054.5301,-3.8499944,-8.3295,4
SRR11605054.5302,-8.206391,8.33898,18
SRR11605054.5303,-7.3615375,9.79501,-1
SRR11605054.5304,2.1345448,-12.68709,8
SRR11605054.5305,-0.26344004,0.87288696,22
SRR11605054.5306,2.4515247,0.9297197,22
SRR11605054.5307,-10.285593,-2.3932073,5
SRR11605054.5308,-9.341049,8.676061,18
SRR11605054.5309,-0.26343194,0.87288094,22
SRR11605054.5310,2.8849576,-7.1112623,7
SRR11605054.5311,-0.26340246,0.8729224,22
SRR11605054.5312,-12.380485,5.000363,1
SRR11605054.5313,9.744345,1.2099067,23
SRR11605054.5314,8.175449,1.064012,23
SRR11605054.5315,5.9227633,0.07925272,23
SRR11605054.5316,-11.017975,4.6306553,1
SRR11605054.5317,3.7782474,8.601421,0
SRR11605054.5318,-1.7387958,8.630442,3
SRR11605054.5319,-12.486636,5.2142315,1
SRR11605054.5320,7.271886,1.4886853,23
SRR11605054.5321,-2.1418543,3.8379784,14
SRR11605054.5322,1.4081538,2.051513,-1
SRR11605054.5323,-6.885147,8.664447,18
SRR11605054.5324,-3.8499944,-8.3295,4
SRR11605054.5325,-3.8499944,-8.3295,4
SRR11605054.5326,-0.26352933,0.8730017,22
SRR11605054.5327,2.5389638,-10.959463,8
SRR11605054.5328,-3.8499944,-8.3295,4
SRR11605054.5329,-4.920636,0.51267534,21
SRR11605054.5330,14.191351,2.7367573,13
SRR11605054.5331,-5.0812054,5.9440846,17
SRR11605054.5332,-2.1754882,7.204154,3
SRR11605054.5333,-5.0812054,5.9440846,17
SRR11605054.5334,-2.1429915,3.834179,14
SRR11605054.5335,6.622754,-4.150465,-1
SRR11605054.5336,-10.570915,-3.402414,5
SRR11605054.5337,7.896605,7.2731695,9
SRR11605054.5338,-9.980062,-3.1948428,5
SRR11605054.5339,-13.435882,0.9755941,2
SRR11605054.5340,-8.146701,0.76114994,20
SRR11605054.5341,3.6738415,-10.459721,8
SRR11605054.5342,12.74444,2.828147,-1
SRR11605054.5343,0.9621226,2.2790709,-1
SRR11605054.5344,-1.4559016,8.582088,3
SRR11605054.5345,4.53496,-2.8746188,6
SRR11605054.5346,-0.26348814,0.87295824,22
SRR11605054.5347,-1.5644783,8.586586,3
SRR11605054.5348,3.2499688,-10.691988,8
SRR11605054.5349,11.6624155,0.8056682,-1
SRR11605054.5350,9.200801,-5.2793355,11
SRR11605054.5351,9.200802,-5.2793484,11
SRR11605054.5352,-8.206416,8.338991,18
SRR11605054.5353,10.029214,3.4270535,15
SRR11605054.5354,5.134512,-0.21393195,23
SRR11605054.5355,4.9261565,1.0892605,23
SRR11605054.5356,4.4619737,-5.5153804,7
SRR11605054.5357,3.2499688,-10.691988,8
SRR11605054.5358,-0.2633825,0.87294996,22
SRR11605054.5359,-11.035571,2.7978902,2
SRR11605054.5360,-7.7224035,4.3529015,-1
SRR11605054.5361,1.3844284,-11.178823,8
SRR11605054.5362,8.055619,0.5085408,23
SRR11605054.5363,-0.4359844,-10.570523,8
SRR11605054.5364,-0.69758457,-10.530689,8
SRR11605054.5365,2.4515276,0.929718,22
SRR11605054.5366,3.2499688,-10.691988,8
SRR11605054.5367,-0.97559965,-2.5941076,-1
SRR11605054.5368,-0.9755611,-2.5941055,-1
SRR11605054.5369,-5.8960543,1.3109814,21
SRR11605054.5370,-9.664628,-2.6439664,5
SRR11605054.5371,7.271882,1.4887099,23
SRR11605054.5372,0.01516593,4.9754333,-1
SRR11605054.5373,-1.7519964,8.197462,3
SRR11605054.5374,-13.612602,-0.85817194,-1
SRR11605054.5375,-0.795192,-11.438936,8
SRR11605054.5376,2.451525,0.9297401,22
SRR11605054.5377,0.6621212,0.5506227,22
SRR11605054.5378,7.6941867,0.04049325,23
SRR11605054.5379,7.1957006,0.231199,23
SRR11605054.5380,-0.15632707,-11.988628,8
SRR11605054.5381,0.6630392,0.55024433,22
SRR11605054.5382,2.9613707,-0.90093344,-1
SRR11605054.5383,-7.649427,4.723092,17
SRR11605054.5384,-8.829392,-2.841889,5
SRR11605054.5385,-2.0899684,7.6894608,3
SRR11605054.5386,-11.129078,7.0894785,1
SRR11605054.5387,9.188941,1.170825,23
SRR11605054.5388,12.702369,2.2680721,13
SRR11605054.5389,12.702369,2.2680721,13
SRR11605054.5390,6.2789187,0.5881668,23
SRR11605054.5391,-4.3098083,-8.6822195,4
SRR11605054.5392,-12.969245,-0.39438322,2
SRR11605054.5393,-13.009584,0.9597162,2
SRR11605054.5394,-6.5006986,5.7018156,17
SRR11605054.5395,0.6616357,0.5499447,22
SRR11605054.5396,-5.3209825,5.4208636,17
SRR11605054.5397,8.67787,0.06690577,23
SRR11605054.5398,-1.0217587,-10.759972,8
SRR11605054.5399,1.2874979,-10.240257,8
SRR11605054.5400,-8.849708,1.8847648,20
SRR11605054.5401,10.988203,0.07557206,-1
SRR11605054.5402,-2.731066,7.538732,3
SRR11605054.5403,-1.5042299,-11.510526,8
SRR11605054.5404,-0.25992495,-11.967398,8
SRR11605054.5405,-4.371649,2.2082267,21
SRR11605054.5406,11.270883,0.7330448,-1
SRR11605054.5407,10.635954,3.8504028,15
SRR11605054.5408,6.5698824,5.200823,9
SRR11605054.5409,-3.6597247,-3.4587064,12
SRR11605054.5410,8.457421,-4.847796,11
SRR11605054.5411,5.259646,4.813141,9
SRR11605054.5412,-9.398766,6.972312,-1
SRR11605054.5413,1.5051363,-11.135107,8
SRR11605054.5414,1.9355816,1.6517675,-1
SRR11605054.5415,-8.279415,0.9872946,20
SRR11605054.5416,-12.480718,5.205457,1
SRR11605054.5417,6.5698776,5.200824,9
SRR11605054.5418,2.1400013,-12.663055,8
SRR11605054.5419,-5.992826,6.8366146,-1
SRR11605054.5420,8.609119,1.4724821,23
SRR11605054.5421,13.946999,1.9874529,13
SRR11605054.5422,-10.883383,-1.5035685,5
SRR11605054.5423,-3.928372,0.48541123,-1
SRR11605054.5424,12.341174,-0.4086349,-1
SRR11605054.5425,-7.5794787,5.7934546,-1
SRR11605054.5426,0.6621312,0.5505811,22
SRR11605054.5427,8.630228,-6.480489,11
SRR11605054.5428,2.894238,4.925804,10
SRR11605054.5429,5.3690033,-0.17931387,23
SRR11605054.5430,8.412071,0.99908185,23
SRR11605054.5431,13.710873,1.7654094,13
SRR11605054.5432,-5.3554063,-2.0104904,-1
SRR11605054.5433,-8.137832,0.75651425,20
SRR11605054.5434,-5.799935,2.360293,-1
SRR11605054.5435,-5.7681355,-7.3568544,-1
SRR11605054.5436,3.6017923,-0.35777083,-1
SRR11605054.5437,8.120531,0.20628874,23
SRR11605054.5438,2.894247,4.925811,10
SRR11605054.5439,-3.55514,-8.336332,4
SRR11605054.5440,-12.471716,5.20536,1
SRR11605054.5441,-0.4785323,4.575782,-1
SRR11605054.5442,-5.7962055,2.3640823,-1
SRR11605054.5443,0.66200167,0.5504352,22
SRR11605054.5444,4.631232,8.74755,0
SRR11605054.5445,2.1400013,-12.663055,8
SRR11605054.5446,13.946986,1.987461,13
SRR11605054.5447,-8.51083,7.9559655,18
SRR11605054.5448,-7.588781,5.7881474,-1
SRR11605054.5449,-8.71273,8.674441,18
SRR11605054.5450,-3.8327618,-8.329555,4
SRR11605054.5451,3.344013,-12.329809,8
SRR11605054.5452,10.6359415,3.8504026,15
SRR11605054.5453,-8.162071,8.326517,18
SRR11605054.5454,4.549954,-2.8734298,6
SRR11605054.5455,0.6623439,0.54995424,22
SRR11605054.5456,2.5451105,-10.950673,8
SRR11605054.5457,-5.3625107,-7.054798,-1
SRR11605054.5458,2.9297583,4.904118,10
SRR11605054.5459,-8.162071,8.326517,18
SRR11605054.5460,6.163126,0.07188828,23
SRR11605054.5461,6.99685,7.0418425,-1
SRR11605054.5462,-13.466304,-0.042867523,2
SRR11605054.5463,6.035488,-0.20842345,23
SRR11605054.5464,0.5358425,-3.657181,-1
SRR11605054.5465,2.7890632,-12.331814,8
SRR11605054.5466,2.2498887,-13.318986,8
SRR11605054.5467,-5.368078,-1.910403,-1
SRR11605054.5468,-13.70125,0.99856067,2
SRR11605054.5469,-9.3339405,8.6767645,18
SRR11605054.5470,-9.302842,8.081116,18
SRR11605054.5471,-13.70125,0.99856067,2
SRR11605054.5472,12.140761,-1.7500963,16
SRR11605054.5473,9.0922785,-5.3462577,11
SRR11605054.5474,1.2414296,4.702791,-1
SRR11605054.5475,-3.403424,5.0665374,-1
SRR11605054.5476,0.66247827,0.5505104,22
SRR11605054.5477,1.9617177,-8.928639,-1
SRR11605054.5478,-4.0471954,2.6493433,21
SRR11605054.5479,3.228563,1.2160275,22
SRR11605054.5480,-5.873035,1.2883005,-1
SRR11605054.5481,3.356544,-5.162002,7
SRR11605054.5482,6.949074,1.9113883,23
SRR11605054.5483,9.051473,3.4287207,15
SRR11605054.5484,-12.550093,0.21576852,2
SRR11605054.5485,8.412071,0.99908185,23
SRR11605054.5486,0.6630568,0.550283,22
SRR11605054.5487,-8.703479,9.562175,18
SRR11605054.5488,-12.379245,4.8977966,1
SRR11605054.5489,13.710873,1.7654094,13
SRR11605054.5490,4.4620156,-5.51469,7
SRR11605054.5491,-11.474476,5.266204,1
SRR11605054.5492,-5.3209805,5.420864,17
SRR11605054.5493,-8.162079,8.326521,18
SRR11605054.5494,8.224141,0.8083521,23
SRR11605054.5495,-10.534732,-4.9792542,5
SRR11605054.5496,-11.476242,5.263819,1
SRR11605054.5497,1.3161782,0.032293007,22
SRR11605054.5498,8.630202,-6.4805226,11
SRR11605054.5499,0.66247374,0.55051106,22
SRR11605054.5500,-2.1351202,3.8322508,14
SRR11605054.5501,9.472972,-5.2354956,11
SRR11605054.5502,8.805027,0.5469257,23
SRR11605054.5503,6.0354576,-0.20844156,23
SRR11605054.5504,8.804891,0.5469632,23
SRR11605054.5505,2.448433,-11.670444,8
SRR11605054.5506,13.947001,1.9874562,13
SRR11605054.5507,-9.938791,-1.8887001,5
SRR11605054.5508,6.1210403,1.2424341,23
SRR11605054.5509,0.65535045,4.237175,-1
SRR11605054.5510,-7.5582476,5.77226,-1
SRR11605054.5511,7.887985,-0.37125304,23
SRR11605054.5512,3.257508,-10.6763,8
SRR11605054.5513,8.564747,7.717512,9
SRR11605054.5514,5.2474804,4.8039136,9
SRR11605054.5515,11.47855,0.7143808,-1
